userWallet,credit_score,credit_band,is_active,log_num_deposits,log_num_borrows,log_num_repays,log_activity_duration_days,log_unique_token_count,utilization_rate,borrow_repay_ratio,liquidation_ratio,log_num_liquidations
0x014b8a67819d904922a2cacb104ae1baca6033a8,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681096,1.6772243890512173e-13,50240.62583930218,0.0,0.0
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014d82ea060ff731f208579c978d546b8f692f9e,350,Deep Subprime,False,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014d8a9260da47dcf00113bd34482cceac881a9d,120,Deep Subprime,True,1.6094379124341003,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,0.2188617083113505,1.3843087665625718e+17,0.0,0.0
0x014dad29178cd0a6bdf32a908c918706e170f1e0,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014e084765a334829a6056eed7dc9df1cc89f08d,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014ea07861052dfec9fc3416271d0981a4eb0448,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,350,Deep Subprime,False,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x014faf79e95bddd971d309baf891fc064e86f4ba,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,383,Deep Subprime,True,2.1972245773362196,2.3978952727983707,1.3862943611198906,2.639057329615259,1.0986122886681096,0.1731292510013012,187318782686.09976,0.0,0.0
0x015281aaee9460e5948a609355f2599464eadf4f,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,350,Deep Subprime,False,1.3862943611198906,0.0,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,0.0,0.0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,120,Deep Subprime,True,1.9459101490553132,1.0986122886681096,0.0,0.6931471805599453,1.3862943611198906,0.3879330433104517,1.3843087665625718e+17,0.0,0.0
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,3.4011973816621555,1.0986122886681096,0.0,0.0,0.0,0.0
0x015434c7b541466ed441688a8dafcd26b85ff9d1,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0.0,0.0
0x0154d25120ed20a516fe43991702e7463c5a6f6e,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,4.174387269895637,1.0986122886681096,0.0,0.0,0.0,0.0
0x01552561469172eb5910ac83b35f96c92bac63d0,240,Deep Subprime,True,2.1972245773362196,1.0986122886681096,0.6931471805599453,2.0794415416798357,1.3862943611198906,0.7986383488327469,0.9969969800829576,0.0,0.0
0x01556c82b199759193e21b386b88e3b5e840cc51,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,2.1972245773362196,0.6931471805599453,0.0,0.0,0.0,0.0
0x0155d9e1e729fac583413952d6c4040c8d385584,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x015644fd4f3a0fcef6cc22e25e846a6481777303,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,2.0794415416798357,1.0986122886681096,0.0,0.0,0.0,0.0
0x0156f97eb31a8fd1bd26b19741256e77dca29305,350,Deep Subprime,False,1.3862943611198906,0.0,0.0,2.772588722239781,1.0986122886681096,0.0,0.0,0.0,0.0
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
