userWallet,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,sum_deposit_usd,sum_borrow_usd,sum_repay_usd,sum_redeem_usd,liquidation_ratio,utilization_rate,borrow_repay_ratio,unique_token_count,activity_duration_days,total_actions,actions_per_day,mean_txn_interval_sec,referral_count
0x00000000001accfa9cef68cf5371a23025b6d4b6,1,0,0,0,0,1987663654.8592713,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000000000051d07a4fb3bd10121a343d85818da6,1,0,0,0,0,2.8569448036149264e+20,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000000000096026fb41fc39f9875d164bd82e2dc,2,0,0,0,0,5152310624158186.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,0.25,654405.0,0
0x0000000000e189dd664b9ab08a33c4839953852c,0,0,0,17,0,0.0,0.0,0.0,9.803600316664595e+20,0.0,0.0,0.0,4,129,17,0.13076923076923078,698369.9375,0
0x0000000002032370b971dabd36d72f3e5a7bf1ee,250,15,4,130,0,2.0657733084285222e+23,6.029762086214078e+22,70150263790.74075,1.1287452027976196e+23,0.0,0.2918888564206034,859549452888.0162,6,132,399,3.0,28843.251256281408,0
0x000000000a38444e0a6e37d3b630d7e855a7cb13,7,8,5,5,0,1.8390665686010514e+22,11631431210.321323,11640280239.62217,4.6174154278630436e+21,0.0,6.324638492650741e-13,0.9992397923316344,5,39,25,0.625,141408.625,0
0x000000003853fcedcd0355fec98ca3192833f00b,8,0,0,0,0,7.637631560497202e+16,0.0,0.0,0.0,0.0,0.0,0.0,7,7,8,1.0,97375.28571428571,0
0x000000003ce0cf2c037493b1dc087204bd7f713e,309,30,16,137,0,4.585861982762907e+23,1.3241576090263831e+23,3.3981287306094464e+20,2.995389076276757e+23,0.0,0.2887478109902906,389.6725857083403,7,123,492,3.967741935483871,21732.24032586558,0
0x000000007858e6f2668e1e06111cfa24403a5466,1,0,0,0,0,1.421606664814541e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00000001a0f57e850c9db68b4a9bc34677437c5c,1,0,0,0,0,1766652.503785739,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0000000506063a51c6ce59906d8c40f7d7fe92a7,26,24,9,10,0,7.999916941682947e+23,5.975019617796153e+23,5.97568679828446e+23,8.010729370227362e+23,0.0,0.7468852066030556,0.9998883508271387,1,30,69,2.225806451612903,38951.39705882353,0
0x00000029ff545c86524ade7caf132527707948c4,12,12,12,11,0,3.2546605034654667e+24,1.759512594809414e+24,1.7435939341859732e+24,3.2333872696175736e+24,0.0,0.5406132507325839,1.0091297981206115,4,2,47,15.666666666666666,3952.8260869565215,0
0x00000087c4cebffb95746d1935de7fbcab092f40,86,62,45,57,0,2.21691994166264e+22,2.3164201034194214e+22,1.1991513226122326e+21,3.8536807806854195e+18,0.0,1.0448821628092526,19.317162561046334,8,100,250,2.4752475247524752,34874.815261044176,0
0x000000e28faa823d5b53ff6c2922c28335840375,107,66,63,61,0,3.134059613762208e+24,2.5596788392218024e+24,1.852344056814564e+24,2.595897731743287e+24,0.0,0.8167294674235939,1.3818592878601756,7,137,297,2.152173913043478,40049.32094594595,0
0x000006eee6e39015cb523aebdd4d0b1855aba682,11,4,1,9,3,4.284915292921577e+22,2.300705925998673e+22,2.3151274780815503e+22,5.013114348760813e+22,0.6,0.5369314837563537,0.9937707308908847,7,41,28,0.6666666666666666,132142.14814814815,0
0x00000a9c78912badb92d73b6ed26456e11def5eb,1,0,0,0,0,1692754.3127773313,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00001bc47f0973f794f79c16121cee879e272d6a,0,0,0,4,0,0.0,0.0,0.0,53501440123.14357,0.0,0.0,0.0,2,47,4,0.08333333333333333,1353723.6666666667,0
0x00002b503a75998c97508916a74fdb41934fa030,27,47,45,28,0,2.2937294172388544e+24,6.17898181994775e+23,4.2714778564618414e+23,1.5775225802578294e+24,0.0,0.26938582090410146,1.4465676816280948,7,125,147,1.1666666666666667,74162.88356164383,0
0x0000897253cc85f7547317eb2080b36b3255687a,1,0,0,1,0,4.6618576206638966e+20,0.0,0.0,4.6553240002876506e+20,0.0,0.0,0.0,1,3,2,0.5,303662.0,0
0x0000b252c943089fbba5554a1d196ef79bc77e4f,1,0,0,0,0,1116218.296466259,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0000ce08fa224696a819877070bf378e8b131acf,3,1,0,10,0,1.967476047132329e+18,1.257932658028036e+21,0.0,1.4925145789816583e+21,0.0,639.3636455506132,1.257932658028036e+21,4,75,14,0.18421052631578946,503645.07692307694,0
0x00010a708585ba4812a1c5976182626c75cb7a6b,9,6,7,7,0,1.143529118181716e+21,3.026874016220637e+20,3.0236267435993026e+20,2.159702780640752e+19,0.0,0.26469584097985704,1.001073966099886,6,79,29,0.3625,245363.25,0
0x00016fc0c9f7620e920e1423fd455f9574f48025,2,0,0,0,0,3.145759276004647e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,141841.0,0
0x0002761e848b24046a53d494847b11a3e1d36b09,1,0,0,0,0,1.0022621744374797e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00027e45436f11ec8549b7d5e0b86748ee61c13d,2,0,0,0,0,1011250.6095471126,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,0.25,617224.0,0
0x0003816b25fd3d6c112eb65c089760fa3f791947,1,1,1,1,0,7.122699059900503e+21,2.9465930000000006e+21,2.946950500000006e+21,7.118472277000015e+21,0.0,0.4136905090640122,0.9998786881557714,2,0,4,4.0,49.333333333333336,0
0x0003bbb966655dc0fbbb380797b07fc547e9ddc5,12,5,0,20,0,3.317100770436774e+19,917402818.3810866,0.0,5.187095166549086e+20,0.0,2.7656766612498453e-11,917402818.3810866,6,100,37,0.36633663366336633,242024.52777777778,0
0x0003d4fb942d0cad7fa1b658ad6d46ef6c15f11b,1,0,0,1,0,1049493536.6497108,0.0,0.0,1049493771.5306413,0.0,0.0,0.0,1,0,2,2.0,84.0,0
0x0003f46779806fe779e7f30eec95dbdb4d45840b,8,6,5,5,0,2186046136.065428,2095927039.2505465,1474267220.1061494,1399922022.7566319,0.0,0.9587752992551849,1.4216737707007843,2,82,24,0.2891566265060241,311214.3043478261,0
0x0004849537dab5c33fc8c494d05313dfbe2d99f3,2,3,1,4,0,994062140.2142456,505675140.2199634,543485405.5313202,1335642853.2248507,0.0,0.5086957034721007,0.9304300246943652,2,82,10,0.12048192771084337,787470.7777777778,0
0x0004a89403e17f544bfbd25ecb1a7d9215a1d61b,1,1,0,0,0,2.741759361949003e+21,518312732.4254524,0.0,0.0,0.0,1.8904384521076476e-13,518312732.4254524,2,0,2,2.0,209.0,0
0x0004d4112ee696dabc22b221bef156ecdaeb1a59,2,1,1,2,0,3.5395717480350118e+19,2.2653259187424076e+19,2.2653259187424076e+19,3.5395703322063127e+19,0.0,0.64,1.0,1,0,6,6.0,75.2,0
0x0005696d4be2359526c497fe4a4c0620b41f2426,1,1,1,4,0,7.356873206985615e+20,593761137.6147484,592953002.1211905,8.498608343363275e+20,0.0,8.070835542618171e-13,1.0013628980531406,4,0,7,7.0,9259.0,0
0x000660cad76200a2e326f53e033919905e6c50f5,1,0,0,0,0,1064852.5755563297,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00069a4bf1b2a8d5eded8e91347dbaa70796ff54,1,0,0,0,0,1.1536765310394422e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00080000158a9930aeb508823103b0a977161c47,2,0,0,0,0,2.617513598912143e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,9,2,0.2,862998.0,0
0x00099b1263c22ae2ce0a52624cef2a012e751970,2,0,0,0,0,1.0581473433072287e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2,0.25,674950.0,0
0x0009ce45d5df78e632a0b4987079432dfba2253a,1,0,0,0,0,3.244684715600005e+16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000a27ba176083e4b50177378cbe7469a00dd557,4,2,2,4,0,277884997.239359,160386310.03803742,160225817.57470167,276874386.0723702,0.0,0.577167932973075,1.0010016579397965,2,33,12,0.35294117647058826,260661.63636363635,0
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,18,8,5,12,0,1.932663909054446e+22,7.356464165297408e+19,13381494379.508398,3.2743904255659926e+22,0.0,0.0038063856477231735,5497490755.601181,5,25,43,1.6538461538461537,53307.5,0
0x000ab43e658935ba39504a1424b01756c1e9644c,1,1,0,0,0,1.1365237938343968e+17,1.1365237938343968e+16,0.0,0.0,0.0,0.1,1.1365237938343968e+16,1,0,2,2.0,44.0,0
0x000bc61d0a2dfee19346ad4d1fce2fa3c099e0cb,49,0,0,28,0,2.735115444784605e+20,0.0,0.0,3.4796847426715864e+20,0.0,0.0,0.0,8,123,77,0.6209677419354839,140136.63157894736,0
0x000c8e2871750f458bf1de8ab528dda09bc95db6,1,1,1,1,0,5.480588573862457e+21,2.3667671912305215e+21,2.3667671912305215e+21,5.480588573862457e+21,0.0,0.43184544129400637,1.0,2,0,4,4.0,20.0,0
0x000cdb5d7a2cda2947603f2993f05db57e3197dc,20,20,17,14,0,1.876106304033217e+20,963876514.6793128,933097790.0335208,1.74357430362055e+20,0.0,5.13764338730268e-12,1.0329855283567875,4,66,71,1.0597014925373134,81640.55714285714,0
0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e,4,1,1,0,0,2.8210563760250526e+20,40102676.334020846,40314333.39845018,0.0,0.0,1.4215482070771884e-13,0.994749806301218,2,30,6,0.1935483870967742,529878.4,0
0x000d0ccd6b0e27ce38018b1304ef4f2cd345b636,1,0,0,0,0,1218108806215370.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000dd5baf04ffe492508f5f45ac3d9374b193f57,1,0,0,0,0,1.3920558505203291e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000deb0c92e6d3da7f77ed01b8473b3f7f4efc39,1,3,2,2,0,7.604061861653313e+20,886724479.0708098,503650156.4107847,502231316.99702215,0.0,1.1661194966633449e-12,1.7605960526834183,3,80,8,0.09876543209876543,994476.2857142857,0
0x000df66a4ac5991f672ae2db1e8fc38f1e7d46d9,6,0,0,2,0,7.053997334319023e+21,0.0,0.0,3.3554134762621045e+21,0.0,0.0,0.0,2,20,8,0.38095238095238093,250784.42857142858,0
0x000e840a3122ec28d0c29321db172375cb049762,5,2,2,1,0,7.00190083689281e+20,216825703.68916464,217391397.32151258,267248213.67410547,0.0,3.0966691579908756e-13,0.9973978058160733,2,26,10,0.37037037037037035,252442.88888888888,0
0x000e9bd1d42999446d60ff60f1fb3afb13604202,8,6,4,4,0,6.6654123810212954e+19,34630956.15590086,35378008.01727156,4.0909209225899246e+19,0.0,5.195620942300136e-13,0.9788836940765662,3,1,22,11.0,8119.428571428572,0
0x000eab293e332bd6e67018a9150e8807bfac3233,1,0,0,0,0,1.0972547606004869e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x000f3b3cba440b4bd611d2ac4b6271400fb1e4e1,1,0,0,1,0,1.023773892318887e+20,0.0,0.0,8.248886148682798e+19,0.0,0.0,0.0,2,15,2,0.125,1354343.0,0
0x000f4432a40560bbff1b581a8b7aded8dab80026,7,6,3,9,0,3.148876400288765e+22,17603979119.70302,17566377247.476395,3.538938864516283e+22,0.0,5.590558942894253e-13,1.0021405592453552,4,18,25,1.3157894736842106,65319.5,0
0x000f7f22bfc28d940d4b68e13213ab17cf107790,26,19,13,15,0,4.094270498824154e+25,3.4436280280110055e+25,3.4334725650694293e+25,4.077799057890072e+25,0.0,0.8410846398644134,1.0029577818809137,5,2,73,24.333333333333332,3392.402777777778,0
0x000f908720f9ce164d90f4fc89459fab4442907f,32,30,17,17,0,1.5335142063321435e+21,7.964431003956306e+20,7.927758701469054e+20,1.5300300187535228e+21,0.0,0.5193581494758772,1.0046258096226437,2,1,96,48.0,1231.1684210526316,0
0x000fbfec300959d0f2f327728a889c1f5de8e2df,3,1,1,3,0,5.91428253568978e+20,1.4001063060029029e+20,1.3970001148776589e+20,3.50145507003633e+20,0.0,0.2367330775210605,1.0022234723477572,2,8,8,0.8888888888888888,99181.0,0
0x0011730224657eb527cf736039854c3a3f140e63,1,1,1,1,0,1.5073242050250017e+21,7.380253561825902e+20,7.380253561825902e+20,1.520678661300002e+21,0.0,0.48962615588751107,1.0,2,0,4,4.0,46.0,0
0x00120ea6fdbaf057eadc1bd149f957488444e92c,2,1,1,0,0,2.61125891711734e+20,2602967.788219515,2616377.40155315,0.0,0.0,9.968248537732221e-15,0.9948743601744785,2,0,4,4.0,1572.0,0
0x0012668072f7e0579caf7e047713d8b6d476d0db,2,0,0,0,0,2.2961814875215222e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0.6666666666666666,239792.0,0
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,101,24,93,11,2,1.8386338103210843e+22,4.965173744632388e+21,9.351319572950625e+20,3.8149813393370545e+21,0.08,0.2700469074788367,5.309596903301771,7,62,231,3.6666666666666665,23291.534782608695,0
0x0012a7f00af8a643ba5a6aa187f915b4c13289df,0,0,0,1,0,0.0,0.0,0.0,9.90129887747656e+18,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,1,0,0,0,0,2.0424043145808835e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,2,0,0,0,0,2435337.7818598244,0.0,0.0,0.0,0.0,0.0,0.0,1,6,2,0.2857142857142857,526544.0,0
0x0014dfac19477a83d7354e6eaac28642c1959398,10,6,9,11,0,8.672151626282624e+22,18149001627.910835,18188824774.6861,8.283587505699558e+22,0.0,2.0927910869208969e-13,0.9978105705967052,3,30,36,1.1612903225806452,74532.54285714286,0
0x001589fe1923c2118f34e4277f2ef650fcbf0161,19,2,0,9,0,3.7584671136086753e+21,1.419946916528213e+21,0.0,2.1762171066894005e+21,0.0,0.37779947877869213,1.419946916528213e+21,5,132,30,0.22556390977443608,395577.5862068966,0
0x00159370cbe576b765a7fb2e78582e0cb563d445,10,7,0,2,0,2.45109077740698e+21,2.3487368202867216e+21,0.0,1.090721667688074e+21,0.0,0.9582414661816242,2.3487368202867216e+21,5,20,19,0.9047619047619048,99978.05555555556,0
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,1,0,0,1,0,14143677.216766179,0.0,0.0,14130603.586076489,0.0,0.0,0.0,1,0,2,2.0,1758.0,0
0x0016469a65facda9e86fd0ae0e9661128843c224,1,1,0,0,0,2.066851083836642e+16,4676133673838556.0,0.0,0.0,0.0,0.2262443438914027,4676133673838556.0,1,0,2,2.0,0.0,0
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,1,0,0,0,0,2.0245672002376755e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00183135585d70a523d61b2e43037a7138b36906,15,13,10,16,0,1.6622293870576696e+21,3.849790053752161e+21,1.709073425633666e+21,7.298883218616618e+20,0.0,2.3160401829778237,2.2525597765495595,6,57,54,0.9310344827586207,93152.09433962264,0
0x00184e8aa1e95f491f2d9601e12b540092160ded,1,1,1,1,0,1.0230571110800009e+20,2.498479710580002e+19,2.498479710580002e+19,1.0230571110800009e+20,0.0,0.24421703182752486,1.0,2,0,4,4.0,24.0,0
0x0018583d7654803d2c59467e10dec5f70bbe1851,72,0,0,0,0,260583128623810.78,0.0,0.0,0.0,0.0,0.0,0.0,3,22,72,3.130434782608696,27009.408450704224,0
0x001875a076b3cfe1c9535d76b0345c16e3d61118,2,0,0,0,0,2259609.878203447,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,0.3333333333333333,471652.0,0
0x0018d044b946ede86b43bb3b964a45772a5abeb9,9,2,2,9,0,2.8720331146862185e+22,1121551.4727063226,1121345.368530205,3.4550149630414836e+22,0.0,3.905078485938198e-17,1.0001829088512468,3,53,22,0.4074074074074074,219264.52380952382,0
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0,1,2,2,0,0.0,79004124.43596894,158723292.12505054,2.038323035119535e+20,0.0,79004124.43596894,0.49774751317517923,3,14,5,0.3333333333333333,307012.75,0
0x0019bd9f6142943f3a03a8a62d0001a95213f555,1,0,0,0,0,1.2660839226404059e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x001b024b98ee862aa01eea595c4c16a0213d2611,1,1,0,0,0,9.01292526286305e+20,498740594.3962264,0.0,0.0,0.0,5.533615112190515e-13,498740594.3962264,2,0,2,2.0,124.0,0
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,10,6,7,9,0,4.6710787684152525e+19,234878214.29900867,235262231.00104672,332415506.1071014,0.0,5.028350536223034e-12,0.9983677035673267,3,23,32,1.3333333333333333,64324.709677419356,0
0x001bc97d92e1a30b02d4e75be25f06063555d556,12,10,9,14,0,1.1472342231228867e+23,54445837409.09293,54503631299.33801,9.969631662068287e+22,0.0,4.745834487127302e-13,0.9989396322801575,4,9,45,4.5,18721.659090909092,0
0x001be549fa377710b9e59d57bbdf593ce1e379ca,2,0,0,0,0,1.586084926828216e+18,0.0,0.0,0.0,0.0,0.0,0.0,2,20,2,0.09523809523809523,1786590.0,0
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,2,0,0,0,0,1.812428653548691e+18,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2,0.2,837960.0,0
0x001d2a3192a49e28cac0a7abcaa916648c62b982,1,0,0,0,0,1.5659901853326881e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,1,0,0,0,0,1133785.1305503866,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x001f96b7e19a54ae45f451b0148336504d03fdcf,1,0,0,0,0,566640822.6639781,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,5,0,0,1,0,1.1963032316799442e+21,0.0,0.0,3.236039523350861e+20,0.0,0.0,0.0,2,68,6,0.08695652173913043,1179502.0,0
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,1,0,0,0,0,23605.14637371101,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0,0,0,1,0,0.0,0.0,0.0,2068000922847.3718,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,2,0,0,0,0,1.157956333789602e+18,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2,0.2857142857142857,528500.0,0
0x00222d56e0509a5e9ab05c588c548290a5e9f876,1,0,0,0,0,1.10570237623672e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002379916ac42a432f3b53f16782d33267debb4c,1,0,0,0,0,1.1886507952922616e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,2,0,0,0,0,2259609.878203447,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,0.3333333333333333,471614.0,0
0x0023d9ffe7d793895c5da5833d56c737832ead2b,2,0,0,0,0,15189578.905507382,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2.0,74.0,0
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,1,0,0,0,0,5129981.410556754,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,2,0,0,0,0,3.103305498262095e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,87642.0,0
0x0024461e7a8ce7157866eaa4c24b702d328250ce,0,0,0,1,0,0.0,0.0,0.0,1015376097.255415,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,1,0,0,0,0,2.604409029024456e+16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00246f7813397868b1beec56e1677efa47816dae,30,9,2,3,0,7.438978731874705e+24,5.816299443463209e+24,5.47217771761479e+24,7.001681424629034e+24,0.0,0.7818680027328748,1.062885699918097,1,21,44,2.0,42249.232558139534,0
0x0025a856d01a898bd52286d56c52323b13937b65,1,0,0,0,0,1.4220249742181827e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00261d225db379b3fc74cd0228d6f90582d39035,1,1,0,0,0,3.2239917783137996e+16,4713438272388596.0,0.0,0.0,0.0,0.14619883040935672,4713438272388596.0,1,0,2,2.0,0.0,0
0x00262ffcfda82b5582d1905ca05b849f196b0419,4,3,1,2,0,101419673.61600111,57242858.10787878,56953406.246939816,101035881.65764044,0.0,0.5644157144519916,1.0050822395872465,2,3,10,2.5,36100.0,0
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,1,0,0,0,0,1.6209142428199926e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,1,0,0,0,0,1862989.298047552,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,1,0,0,0,0,2.0459086640311354e+17,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002775390698ef16589bb22bba37ae7906ae2f36,17,7,5,1,0,8.179004375676155e+19,6.8522936271816065e+19,3.386308266868167e+18,11659678.779087674,0.0,0.8377906787236717,20.235291908373604,5,20,30,1.4285714285714286,60373.24137931035,0
0x0027c6cd01364a3c5d29f72269b36dfe85628193,1,0,0,0,0,1886450.9259060726,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0027f7335d610f15b325baa5798414548720fcaa,6,2,2,3,0,6.465885046937105e+20,1568676366.2421105,1571611093.3811846,4252486168.474447,0.0,2.426081433330142e-12,0.9981326626227275,2,1,13,6.5,9735.0,0
0x00283b611db7844cb5677b311afd67c8e3078518,1,0,0,0,0,7201520.673920151,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,1,0,0,0,0,3.737532010034611e+16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,2,0,0,0,0,2.1234909549864328e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,0.5,320940.0,0
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,1,0,0,0,0,1105875.5718750977,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002aea16059a7d4bef638a03b61a9e80ef07e745,12,10,5,14,0,2.0859408839816873e+21,9.6229959821051e+20,583822851753.2285,2.448877380235483e+21,0.0,0.4613263998036476,1648273265.2876844,6,82,41,0.4939759036144578,178545.625,0
0x002bb13a55bf4525f02717708dd4534ecc475193,2,0,0,0,0,3141551.302857941,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,2.0,68.0,0
0x002c77a71d54e6da4b28690fe1676752a74a67eb,1,0,0,0,0,1159747.3478486582,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,2,1,1,1,0,3.5475873750512685e+17,2722530.9172016457,2722530.9172016457,5126801.48740154,0.0,7.674316738040316e-12,0.9999996326948479,2,18,5,0.2631578947368421,389331.75,0
0x002d2715b179d0db3e17cc28317a98f2f65e6884,98,64,38,53,0,1.717024681532356e+23,3.1579052641518686e+22,1.3121661889422496e+22,1.3314047129011625e+23,0.0,0.18391729007259236,2.4066351432949875,8,101,253,2.480392156862745,34932.38888888889,0
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,1,0,0,0,0,1.058311089277293e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,5,5,16,3,0,7.54122932626533e+21,4507462083.128547,1386103831.6551259,1506869482.2364216,0.0,5.977091914483382e-13,3.2518935284194117,4,128,29,0.2248062015503876,397271.6785714286,0
0x002de04d579930686698abab5f48bda0b24fb9fc,32,13,15,25,0,4.557611237307445e+22,43067646503.0053,43774100999.6205,3.3021323203665117e+22,0.0,9.449609512646564e-13,0.9838613590806768,7,80,85,1.0493827160493827,82631.25,0
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,1,1,1,1,0,8.185806955103062e+21,2.49553326724266e+21,2.49553326724266e+21,8.185806955103062e+21,0.0,0.30486099671418904,1.0,2,0,4,4.0,44.0,0
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,1,0,0,5,0,15030517.32250218,0.0,0.0,8.534885004096753e+19,0.0,0.0,0.0,3,71,6,0.08333333333333333,1243257.0,0
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,1,0,0,0,0,12361.424916557984,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,61,26,12,9,0,7.10387037733891e+21,1.4477163586772268e+20,2528028174.9432893,1.9388854091783476e+21,0.0,0.020379262032924894,57266622755.7783,6,105,108,1.0188679245283019,84943.30841121495,0
0x0030040e8d836ac3e546c354f9b373e70a14deeb,0,0,0,2,0,0.0,0.0,0.0,44888713840.39048,0.0,0.0,0.0,2,0,2,2.0,246.0,0
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,35,23,0,0,0,1.6297731895335114e+22,4.916033571209255e+21,0.0,0.0,0.0,0.3016391239456066,4.916033571209255e+21,6,40,58,1.4146341463414633,61654.350877192985,0
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,1,0,0,0,0,1.815047297099417e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,1,0,0,2,0,196715978.06694213,0.0,0.0,197001982.84009698,0.0,0.0,0.0,1,33,3,0.08823529411764706,1439000.0,0
0x003094a91a3b5523bc601b221f80183bd347e9ae,2,0,0,0,0,2259609.878203447,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,0.3333333333333333,471634.0,0
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,1,0,0,0,0,4.768792449483425e+16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,37,11,11,8,0,9.476929623780604e+22,5.4754060809285e+22,5.383964951151899e+22,9.42662535656914e+22,0.0,0.5777616061629265,1.0169839756770773,6,73,67,0.9054054054054054,95750.90909090909,0
0x0030de8f624d2b2513c6dbbff788bb109b80304d,1,0,0,0,0,1.0031586054611735e+18,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,0.0,0
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,2,0,0,0,0,9008727638327.203,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,2.0,66.0,0
